file;;row;;col;;error;;analyzer
internal/action/termpane.go;;18;;5;;TermBindings is a global variable;;(gochecknoglobals)
internal/action/termpane.go;;230;;5;;TermKeyActions is a global variable;;(gochecknoglobals)
cmd/micro/micro.go;;38;;2;;flagVersion is a global variable;;(gochecknoglobals)
cmd/micro/micro.go;;39;;2;;flagConfigDir is a global variable;;(gochecknoglobals)
cmd/micro/micro.go;;40;;2;;flagOptions is a global variable;;(gochecknoglobals)
cmd/micro/micro.go;;41;;2;;flagDebug is a global variable;;(gochecknoglobals)
cmd/micro/micro.go;;42;;2;;flagProfile is a global variable;;(gochecknoglobals)
cmd/micro/micro.go;;43;;2;;flagPlugin is a global variable;;(gochecknoglobals)
cmd/micro/micro.go;;44;;2;;flagClean is a global variable;;(gochecknoglobals)
cmd/micro/micro.go;;45;;2;;optionFlags is a global variable;;(gochecknoglobals)
cmd/micro/micro.go;;47;;2;;sigterm is a global variable;;(gochecknoglobals)
cmd/micro/micro.go;;48;;2;;sighup is a global variable;;(gochecknoglobals)
cmd/micro/micro_test.go;;20;;5;;sim is a global variable;;(gochecknoglobals)
cmd/micro/micro_test.go;;284;;5;;srTest3 is a global variable;;(gochecknoglobals)
internal/buffer/backup.go;;33;;5;;backupRequestChan is a global variable;;(gochecknoglobals)
internal/buffer/buffer.go;;37;;2;;OpenBuffers is a global variable;;(gochecknoglobals)
internal/buffer/buffer.go;;40;;2;;LogBuf is a global variable;;(gochecknoglobals)
internal/screen/screen.go;;201;;15;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Failed to get a simulation screen\")";;(goerr113)
internal/clipboard/terminal.go;;26;;15;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"No clipboard received from terminal\")";;(goerr113)
pkg/highlight/parser.go;;101;;15;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Header file has incorrect format\")";;(goerr113)
pkg/highlight/parser.go;;156;;11;;err113: do not define dynamic errors, use wrapped static errors instead: "fmt.Errorf(\"pkg: %v\", r)";;(goerr113)
pkg/highlight/parser.go;;189;;11;;err113: do not define dynamic errors, use wrapped static errors instead: "fmt.Errorf(\"pkg: %v\", r)";;(goerr113)
pkg/highlight/parser.go;;293;;11;;err113: do not define dynamic errors, use wrapped static errors instead: "fmt.Errorf(\"pkg: %v\", r)";;(goerr113)
pkg/highlight/parser.go;;331;;17;;err113: do not define dynamic errors, use wrapped static errors instead: "fmt.Errorf(\"Bad type %T\", object)";;(goerr113)
internal/shell/shell.go;;40;;14;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"No arguments\")";;(goerr113)
internal/shell/shell.go;;56;;15;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"No arguments\")";;(goerr113)
internal/shell/shell.go;;77;;14;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"No arguments\")";;(goerr113)
internal/action/bindings.go;;119;;39;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Invalid event \" + k[groups[2]:groups[3]])";;(goerr113)
internal/action/bindings.go;;235;;16;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(k + \" is not a bindable event\")";;(goerr113)
internal/action/bindings.go;;253;;18;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Error reading bindings.json file: \" + err.Error())";;(goerr113)
internal/action/bindings.go;;258;;18;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Error reading bindings.json: \" + err.Error())";;(goerr113)
internal/action/bindings.go;;303;;11;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Error reading bindings.json file: \" + err.Error())";;(goerr113)
internal/action/bindings.go;;308;;11;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Error reading bindings.json: \" + err.Error())";;(goerr113)
internal/action/command.go;;378;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(fmt.Sprint(\"Unable to load help text\", page, \"\\n\", err))";;(goerr113)
internal/action/termpane.go;;64;;15;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Terminal emulator is not supported on this system\")";;(goerr113)
internal/buffer/buffer.go;;246;;15;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Error: \" + filename + \" is a directory and cannot be opened\")";;(goerr113)
internal/buffer/buffer.go;;263;;16;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"could not open file\")";;(goerr113)
internal/buffer/buffer.go;;1228;;13;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"no diff data\")";;(goerr113)
internal/buffer/buffer.go;;1241;;14;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"no next diff hunk\")";;(goerr113)
internal/buffer/save.go;;112;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Cannot save readonly buffer\")";;(goerr113)
internal/buffer/save.go;;115;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Cannot save scratch buffer\")";;(goerr113)
internal/buffer/save.go;;118;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Save with sudo not supported on Windows\")";;(goerr113)
internal/buffer/save.go;;160;;12;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Parent dirs don't exist, enable 'mkparents' for auto creation\")";;(goerr113)
internal/config/colorscheme.go;;67;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(colorschemeName + \" is not a valid colorscheme\")";;(goerr113)
internal/config/colorscheme.go;;70;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Error loading colorscheme: \" + err.Error())";;(goerr113)
internal/config/colorscheme.go;;111;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Color-link statement is not valid: \" + line)";;(goerr113)
internal/config/config.go;;26;;12;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Error finding your home directory\\nCan't load config files: \" + err.Error())";;(goerr113)
internal/config/config.go;;37;;8;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Error: \" + flagConfigDir + \" does not exist. Defaulting to \" + ConfigDir + \".\")";;(goerr113)
internal/config/config.go;;48;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Error creating configuration directory: \" + err.Error())";;(goerr113)
internal/config/plugin.go;;57;;13;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Plugin \" + p.Name + \": \" + err.Error())";;(goerr113)
internal/config/rtfiles.go;;276;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Plugin \" + plugin + \" does not exist\")";;(goerr113)
internal/config/rtfiles.go;;293;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Plugin \" + plugin + \" does not exist\")";;(goerr113)
internal/config/settings.go;;64;;11;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Error reading settings.json file: \" + err.Error())";;(goerr113)
internal/config/settings.go;;71;;12;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Error reading settings.json: \" + err.Error())";;(goerr113)
internal/config/settings.go;;139;;19;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Error with glob setting \" + k + \": \" + err.Error())";;(goerr113)
internal/config/settings.go;;247;;11;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Error writing settings.json file: \" + err.Error())";;(goerr113)
internal/config/settings.go;;262;;11;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Error writing settings.json file: \" + err.Error())";;(goerr113)
internal/config/settings.go;;443;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Expected numeric type for \" + option)";;(goerr113)
internal/config/settings.go;;447;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(option + \" must be greater than 0\")";;(goerr113)
internal/config/settings.go;;457;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Expected numeric type for \" + option)";;(goerr113)
internal/config/settings.go;;461;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(option + \" must be non-negative\")";;(goerr113)
internal/config/settings.go;;471;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Expected string type for colorscheme\")";;(goerr113)
internal/config/settings.go;;475;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(colorscheme + \" is not a valid colorscheme\")";;(goerr113)
internal/config/settings.go;;485;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Expected string type for clipboard\")";;(goerr113)
internal/config/settings.go;;491;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(option + \" must be 'internal', 'external', or 'terminal'\")";;(goerr113)
internal/config/settings.go;;501;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"Expected string type for file format\")";;(goerr113)
internal/config/settings.go;;505;;10;;err113: do not define dynamic errors, use wrapped static errors instead: "errors.New(\"File format must be either 'unix' or 'dos'\")";;(goerr113)
internal/screen/screen.go;;142;;29;;mnd: Magic number: 8, in <argument> detected;;(gomnd)
internal/screen/screen.go;;195;;29;;mnd: Magic number: 8, in <argument> detected;;(gomnd)
internal/screen/screen.go;;207;;12;;mnd: Magic number: 80, in <argument> detected;;(gomnd)
internal/clipboard/terminal.go;;25;;21;;mnd: Magic number: 200, in <argument> detected;;(gomnd)
pkg/highlight/parser.go;;100;;18;;mnd: Magic number: 3, in <condition> detected;;(gomnd)
internal/info/history.go;;47;;16;;mnd: Magic number: 100, in <condition> detected;;(gomnd)
internal/info/history.go;;81;;21;;mnd: Magic number: 2, in <operation> detected;;(gomnd)
internal/info/infobuffer.go;;157;;23;;mnd: Magic number: 2, in <operation> detected;;(gomnd)
internal/shell/job.go;;12;;32;;mnd: Magic number: 100, in <argument> detected;;(gomnd)
internal/display/tabwindow.go;;82;;30;;mnd: Magic number: 4, in <argument> detected;;(gomnd)
internal/display/tabwindow.go;;161;;14;;mnd: Magic number: 2, in <argument> detected;;(gomnd)
internal/display/tabwindow.go;;164;;14;;mnd: Magic number: 2, in <argument> detected;;(gomnd)
internal/display/bufwindow.go;;733;;47;;mnd: Magic number: 2, in <condition> detected;;(gomnd)
internal/display/uiwindow.go;;29;;46;;mnd: Magic number: 2, in <condition> detected;;(gomnd)
internal/display/tabwindow.go;;62;;37;;mnd: Magic number: 4, in <operation> detected;;(gomnd)
internal/action/actions.go;;124;;74;;mnd: Magic number: 2, in <argument> detected;;(gomnd)
internal/action/bindings.go;;114;;31;;mnd: Magic number: 3, in <argument> detected;;(gomnd)
internal/action/bufpane.go;;355;;40;;mnd: Magic number: 4, in <argument> detected;;(gomnd)
internal/action/bufpane.go;;372;;40;;mnd: Magic number: 4, in <argument> detected;;(gomnd)
internal/action/bindings.go;;112;;20;;mnd: Magic number: 3, in <condition> detected;;(gomnd)
internal/action/command.go;;580;;17;;mnd: Magic number: 2, in <condition> detected;;(gomnd)
cmd/micro/micro.go;;389;;20;;mnd: Magic number: 10, in <argument> detected;;(gomnd)
internal/buffer/backup.go;;37;;28;;mnd: Magic number: 8, in <argument> detected;;(gomnd)
internal/buffer/backup.go;;50;;41;;mnd: Magic number: 10, in <argument> detected;;(gomnd)
internal/buffer/buffer.go;;1189;;38;;mnd: Magic number: 500, in <argument> detected;;(gomnd)
internal/buffer/line_array.go;;86;;42;;mnd: Magic number: 10000, in <argument> detected;;(gomnd)
internal/buffer/line_array.go;;101;;29;;mnd: Magic number: 1000, in <argument> detected;;(gomnd)
internal/buffer/line_array.go;;136;;58;;mnd: Magic number: 10000, in <argument> detected;;(gomnd)
internal/buffer/line_array.go;;177;;27;;mnd: Magic number: 4096, in <argument> detected;;(gomnd)
internal/buffer/buffer.go;;1188;;24;;mnd: Magic number: 30000, in <condition> detected;;(gomnd)
internal/config/settings.go;;305;;28;;mnd: Magic number: 3, in <argument> detected;;(gomnd)
internal/config/colorscheme.go;;100;;22;;mnd: Magic number: 3, in <condition> detected;;(gomnd)
internal/clipboard/multi.go;;50;;28;;S1019: should use make([]string, ncursors) instead;;(gosimple)
internal/display/bufwindow.go;;166;;10;;composites: github.com/zyedidia/micro/v2/internal/buffer.Loc struct literal uses unkeyed fields;;(govet)
internal/display/infowindow.go;;90;;65;;composites: github.com/zyedidia/micro/v2/internal/buffer.Loc struct literal uses unkeyed fields;;(govet)
internal/action/actions.go;;54;;30;;composites: github.com/zyedidia/micro/v2/internal/buffer.Loc struct literal uses unkeyed fields;;(govet)
internal/action/actions.go;;1350;;16;;composites: github.com/zyedidia/micro/v2/internal/display.SLoc struct literal uses unkeyed fields;;(govet)
internal/action/bufpane.go;;369;;12;;composites: github.com/zyedidia/micro/v2/internal/display.SLoc struct literal uses unkeyed fields;;(govet)
internal/action/bufpane.go;;370;;17;;composites: github.com/zyedidia/micro/v2/internal/display.SLoc struct literal uses unkeyed fields;;(govet)
internal/buffer/backup.go;;95;;10;;copylocks: range var l copies lock: github.com/zyedidia/micro/v2/internal/buffer.Line contains sync.Mutex;;(govet)
internal/buffer/buffer.go;;656;;10;;copylocks: range var l copies lock: github.com/zyedidia/micro/v2/internal/buffer.Line contains sync.Mutex;;(govet)
internal/buffer/line_array.go;;92;;16;;copylocks: assignment copies lock value to slice[l+i]: github.com/zyedidia/micro/v2/internal/buffer.Line contains sync.Mutex;;(govet)
internal/buffer/save.go;;122;;10;;copylocks: range var l copies lock: github.com/zyedidia/micro/v2/internal/buffer.Line contains sync.Mutex;;(govet)
pkg/highlight/parser.go;;106;;2;;variable 'fnameRgx' is only used in the if-statement (pkg/highlight/parser.go:109:2); consider using short syntax;;(ifshort)
internal/action/actions.go;;278;;2;;variable 'count' is only used in the if-statement (internal/action/actions.go:279:2); consider using short syntax;;(ifshort)
internal/action/actions.go;;294;;2;;variable 'count' is only used in the if-statement (internal/action/actions.go:295:2); consider using short syntax;;(ifshort)
internal/action/actions.go;;1652;;2;;variable 'ok' is only used in the if-statement (internal/action/actions.go:1653:2); consider using short syntax;;(ifshort)
internal/action/bufpane.go;;352;;2;;variable 'height' is only used in the if-statement (internal/action/bufpane.go:353:2); consider using short syntax;;(ifshort)
internal/action/bufpane.go;;364;;2;;variable 'height' is only used in the if-statement (internal/action/bufpane.go:369:2); consider using short syntax;;(ifshort)
internal/action/bufpane.go;;542;;5;;variable 'isMulti' is only used in the if-statement (internal/action/bufpane.go:543:2); consider using short syntax;;(ifshort)
internal/action/command.go;;150;;2;;variable 'err' is only used in the if-statement (internal/action/command.go:151:2); consider using short syntax;;(ifshort)
internal/action/command.go;;676;;2;;variable 'err' is only used in the if-statement (internal/action/command.go:677:2); consider using short syntax;;(ifshort)
internal/action/command.go;;973;;2;;variable 'inputCmd' is only used in the if-statement (internal/action/command.go:975:2); consider using short syntax;;(ifshort)
internal/action/events.go;;66;;2;;variable 'ok' is only used in the if-statement (internal/action/events.go:67:2); consider using short syntax;;(ifshort)
cmd/micro/micro_test.go;;105;;2;;variable 'e' is only used in the if-statement (cmd/micro/micro_test.go:107:2); consider using short syntax;;(ifshort)
internal/buffer/buffer.go;;573;;2;;variable 'line' is only used in the if-statement (internal/buffer/buffer.go:574:2); consider using short syntax;;(ifshort)
internal/buffer/eventhandler.go;;289;;2;;variable 'teCursor' is only used in the if-statement (internal/buffer/eventhandler.go:290:2); consider using short syntax;;(ifshort)
internal/buffer/eventhandler.go;;332;;2;;variable 'teCursor' is only used in the if-statement (internal/buffer/eventhandler.go:333:2); consider using short syntax;;(ifshort)
internal/config/plugin_installer.go;;480;;2;;variable 'p' is only used in the if-statement (internal/config/plugin_installer.go:481:2); consider using short syntax;;(ifshort)
internal/action/events.go;;162;;14;;interface method HandleEvent must have named param for type tcell.Event;;(inamedparam)
internal/action/events.go;;163;;16;;interface method HandleCommand must have named param for type string;;(inamedparam)
internal/config/plugin.go;;109;;1;;Call returns interface (github.com/yuin/gopher-lua.LValue);;(ireturn)
internal/config/rtfiles.go;;141;;1;;FindRuntimeFile returns interface (github.com/zyedidia/micro/v2/internal/config.RuntimeFile);;(ireturn)
internal/screen/screen.go;;194;;1;;InitSimScreen returns interface (github.com/zyedidia/tcell/v2.SimulationScreen);;(ireturn)
internal/action/bindings.go;;225;;1;;findEvent returns interface (github.com/zyedidia/micro/v2/internal/action.Event);;(ireturn)
internal/action/events.go;;138;;1;;ConstructEvent returns interface (github.com/zyedidia/micro/v2/internal/action.Event);;(ireturn)
internal/buffer/save.go;;39;;4;;naked return in func `overwriteFile` with 59 lines of code;;(nakedret)
internal/buffer/save.go;;58;;3;;naked return in func `overwriteFile` with 59 lines of code;;(nakedret)
internal/buffer/save.go;;88;;2;;naked return in func `overwriteFile` with 59 lines of code;;(nakedret)
internal/buffer/save.go;;55;;4;;error is nil (line 38) but it returns error;;(nilerr)
internal/lua/lua.go;;40;;3;;return with no blank line before;;(nlreturn)
internal/clipboard/clipboard.go;;106;;2;;return with no blank line before;;(nlreturn)
internal/clipboard/clipboard.go;;115;;4;;return with no blank line before;;(nlreturn)
internal/info/history.go;;84;;5;;break with no blank line before;;(nlreturn)
internal/info/history.go;;138;;5;;break with no blank line before;;(nlreturn)
internal/info/history.go;;145;;5;;break with no blank line before;;(nlreturn)
internal/action/bindings.go;;68;;5;;continue with no blank line before;;(nlreturn)
internal/action/bufpane.go;;119;;5;;continue with no blank line before;;(nlreturn)
internal/action/bufpane.go;;134;;4;;continue with no blank line before;;(nlreturn)
internal/config/plugin_installer.go;;129;;23;;net/http.Get must not be called;;(noctx)
internal/config/plugin_installer.go;;149;;23;;net/http.Get must not be called;;(noctx)
internal/config/plugin_installer.go;;394;;23;;net/http.Get must not be called;;(noctx)
internal/util/util.go;;501;;29;;should rewrite http.NewRequestWithContext or add (*Request).WithContext;;(noctx)
pkg/highlight/parser.go;;149;;1;;named return "f" with type "*File" found;;(nonamedreturns)
pkg/highlight/parser.go;;182;;1;;named return "s" with type "*Def" found;;(nonamedreturns)
internal/action/bindings.go;;107;;1;;named return "b" with type "KeySequenceEvent" found;;(nonamedreturns)
internal/buffer/backup.go;;82;;42;;named return "e" with type "error" found;;(nonamedreturns)
internal/buffer/buffer.go;;529;;1;;named return "err" with type "error" found;;(nonamedreturns)
internal/buffer/buffer.go;;1124;;1;;named return "n" with type "int" found;;(nonamedreturns)
internal/buffer/save.go;;172;;13;;named return "e" with type "error" found;;(nonamedreturns)
internal/buffer/stack.go;;28;;1;;named return "value" with type "*TextEvent" found;;(nonamedreturns)
internal/config/plugin_installer.go;;315;;1;;named return "plugins" with type "PluginPackages" found;;(nonamedreturns)
internal/lua/lua.go;;362;;45;;O_APPEND contains underscore. You should use mixedCap or MixedCap.;;(nosnakecase)
internal/lua/lua.go;;363;;45;;O_CREATE contains underscore. You should use mixedCap or MixedCap.;;(nosnakecase)
internal/lua/lua.go;;364;;43;;O_EXCL contains underscore. You should use mixedCap or MixedCap.;;(nosnakecase)
internal/lua/lua.go;;365;;45;;O_RDONLY contains underscore. You should use mixedCap or MixedCap.;;(nosnakecase)
internal/lua/lua.go;;366;;43;;O_RDWR contains underscore. You should use mixedCap or MixedCap.;;(nosnakecase)
internal/lua/lua.go;;367;;43;;O_SYNC contains underscore. You should use mixedCap or MixedCap.;;(nosnakecase)
internal/lua/lua.go;;368;;44;;O_TRUNC contains underscore. You should use mixedCap or MixedCap.;;(nosnakecase)
internal/lua/lua.go;;369;;45;;O_WRONLY contains underscore. You should use mixedCap or MixedCap.;;(nosnakecase)
internal/buffer/buffer.go;;237;;37;;O_WRONLY contains underscore. You should use mixedCap or MixedCap.;;(nosnakecase)
internal/buffer/line_array_test.go;;19;;30;;unicode_txt contains underscore. You should use mixedCap or MixedCap.;;(nosnakecase)
internal/buffer/line_array_test.go;;20;;31;;unicode_txt contains underscore. You should use mixedCap or MixedCap.;;(nosnakecase)
internal/buffer/line_array_test.go;;40;;18;;unicode_txt contains underscore. You should use mixedCap or MixedCap.;;(nosnakecase)
internal/util/util.go;;474;;35;;O_WRONLY contains underscore. You should use mixedCap or MixedCap.;;(nosnakecase)
cmd/micro/micro_test.go;;181;;1;;Function TestSimpleEdit missing the call to method parallel;;(paralleltest)
cmd/micro/micro_test.go;;227;;1;;Function TestMouse missing the call to method parallel;;(paralleltest)
cmd/micro/micro_test.go;;290;;1;;Function TestSearchAndReplace missing the call to method parallel;;(paralleltest)
internal/buffer/line_array_test.go;;23;;1;;Function TestSplit missing the call to method parallel;;(paralleltest)
internal/buffer/line_array_test.go;;33;;1;;Function TestJoin missing the call to method parallel;;(paralleltest)
internal/buffer/line_array_test.go;;43;;1;;Function TestInsert missing the call to method parallel;;(paralleltest)
internal/buffer/line_array_test.go;;55;;1;;Function TestRemove missing the call to method parallel;;(paralleltest)
internal/buffer/stack_test.go;;10;;1;;Function TestStack missing the call to method parallel;;(paralleltest)
internal/config/colorscheme_test.go;;10;;1;;Function TestSimpleStringToStyle missing the call to method parallel;;(paralleltest)
internal/config/colorscheme_test.go;;19;;1;;Function TestAttributeStringToStyle missing the call to method parallel;;(paralleltest)
internal/config/colorscheme_test.go;;29;;1;;Function TestMultiAttributesStringToStyle missing the call to method parallel;;(paralleltest)
internal/config/colorscheme_test.go;;41;;1;;Function TestColor256StringToStyle missing the call to method parallel;;(paralleltest)
internal/config/colorscheme_test.go;;50;;1;;Function TestColorHexStringToStyle missing the call to method parallel;;(paralleltest)
internal/config/colorscheme_test.go;;59;;1;;Function TestColorschemeParser missing the call to method parallel;;(paralleltest)
internal/config/plugin_installer_test.go;;11;;1;;Function TestDependencyResolving missing the call to method parallel;;(paralleltest)
internal/config/rtfiles_test.go;;13;;1;;Function TestAddFile missing the call to method parallel;;(paralleltest)
internal/config/rtfiles_test.go;;32;;1;;Function TestFindFile missing the call to method parallel;;(paralleltest)
internal/util/util_test.go;;9;;1;;Function TestStringWidth missing the call to method parallel;;(paralleltest)
internal/util/util_test.go;;16;;1;;Function TestSliceVisualEnd missing the call to method parallel;;(paralleltest)
internal/buffer/eventhandler.go;;163;;35;;param new has same name as predeclared identifier;;(predeclared)
internal/lua/lua.go;;437;;43;;SA1019: filepath.HasPrefix has been deprecated since Go 1.0 because it shouldn't be used: HasPrefix does not respect path boundaries and does not ignore case when required.;;(staticcheck)
internal/buffer/buffer.go;;70;;20;;ST1005: error strings should not be capitalized;;(stylecheck)
internal/config/plugin.go;;12;;25;;ST1005: error strings should not be capitalized;;(stylecheck)
internal/config/plugin_manager.go;;10;;19;;ST1005: error strings should not be capitalized;;(stylecheck)
internal/config/plugin_installer.go;;469;;26;;ST1016: methods on the same type should have the same receiver name (seen 1x "all", 2x "pl");;(stylecheck)
internal/config/plugin_manager.go;;27;;14;;json(camel): got 'Name' want 'name';;(tagliatelle)
internal/config/plugin_manager.go;;28;;14;;json(camel): got 'Description' want 'description';;(tagliatelle)
internal/config/plugin_manager.go;;29;;14;;json(camel): got 'Website' want 'website';;(tagliatelle)
internal/buffer/buffer_test.go;;34;;2;;bool-compare: use assert.False;;(testifylint)
internal/buffer/buffer_test.go;;35;;2;;bool-compare: use assert.False;;(testifylint)
internal/buffer/buffer_test.go;;40;;3;;len: use assert.Len;;(testifylint)
internal/buffer/line_array_test.go;;25;;2;;len: use assert.Len;;(testifylint)
internal/buffer/line_array_test.go;;35;;2;;len: use assert.Len;;(testifylint)
internal/buffer/stack_test.go;;24;;2;;expected-actual: need to reverse actual and expected values;;(testifylint)
internal/buffer/stack_test.go;;26;;2;;expected-actual: need to reverse actual and expected values;;(testifylint)
internal/buffer/stack_test.go;;28;;2;;expected-actual: need to reverse actual and expected values;;(testifylint)
internal/config/colorscheme_test.go;;69;;2;;error-nil: use assert.NoError;;(testifylint)
internal/config/rtfiles_test.go;;21;;2;;error-nil: use assert.NoError;;(testifylint)
internal/config/rtfiles_test.go;;28;;2;;error-nil: use assert.NoError;;(testifylint)
runtime/runtime_test.go;;13;;2;;require-error: for error assertions use require;;(testifylint)
runtime/runtime_test.go;;15;;2;;compares: use assert.Greater;;(testifylint)
internal/buffer/buffer_test.go;;1;;9;;package should be `buffer_test` instead of `buffer`;;(testpackage)
internal/buffer/line_array_test.go;;1;;9;;package should be `buffer_test` instead of `buffer`;;(testpackage)
internal/buffer/stack_test.go;;1;;9;;package should be `buffer_test` instead of `buffer`;;(testpackage)
internal/config/colorscheme_test.go;;1;;9;;package should be `config_test` instead of `config`;;(testpackage)
internal/config/plugin_installer_test.go;;1;;9;;package should be `config_test` instead of `config`;;(testpackage)
internal/config/rtfiles_test.go;;1;;9;;package should be `config_test` instead of `config`;;(testpackage)
internal/util/util_test.go;;1;;9;;package should be `util_test` instead of `util`;;(testpackage)
internal/views/splits_test.go;;1;;9;;package should be `views_test` instead of `views`;;(testpackage)
internal/buffer/buffer_test.go;;118;;6;;parameter *testing.B should have name b;;(thelper)
internal/buffer/buffer_test.go;;131;;6;;parameter *testing.B should have name b;;(thelper)
internal/buffer/buffer_test.go;;151;;6;;parameter *testing.B should have name b;;(thelper)
internal/screen/screen.go;;107;;17;;parameter name 'x' is too short for the scope of its usage;;(varnamelen)
internal/clipboard/clipboard.go;;109;;11;;parameter name 'r' is too short for the scope of its usage;;(varnamelen)
internal/clipboard/multi.go;;38;;33;;parameter name 'r' is too short for the scope of its usage;;(varnamelen)
internal/clipboard/clipboard.go;;139;;25;;parameter name 'r' is too short for the scope of its usage;;(varnamelen)
pkg/highlight/highlighter.go;;306;;6;;variable name 'i' is too short for the scope of its usage;;(varnamelen)
pkg/highlight/highlighter.go;;55;;6;;variable name 'v' is too short for the scope of its usage;;(varnamelen)
pkg/highlight/unicode.go;;76;;2;;variable name 's' is too short for the scope of its usage;;(varnamelen)
pkg/highlight/highlighter.go;;175;;8;;variable name 'p' is too short for the scope of its usage;;(varnamelen)
pkg/highlight/unicode.go;;42;;2;;variable name 's' is too short for the scope of its usage;;(varnamelen)
pkg/highlight/unicode.go;;23;;2;;variable name 'c' is too short for the scope of its usage;;(varnamelen)
pkg/highlight/unicode.go;;21;;2;;variable name 'r' is too short for the scope of its usage;;(varnamelen)
pkg/highlight/highlighter.go;;326;;6;;variable name 'i' is too short for the scope of its usage;;(varnamelen)
pkg/highlight/parser.go;;310;;6;;variable name 'r' is too short for the scope of its usage;;(varnamelen)
pkg/highlight/highlighter.go;;27;;2;;variable name 'i' is too short for the scope of its usage;;(varnamelen)
pkg/highlight/unicode.go;;40;;2;;variable name 'r' is too short for the scope of its usage;;(varnamelen)
pkg/highlight/unicode.go;;59;;2;;variable name 's' is too short for the scope of its usage;;(varnamelen)
pkg/highlight/unicode.go;;20;;22;;parameter name 'b' is too short for the scope of its usage;;(varnamelen)
pkg/highlight/highlighter.go;;44;;14;;parameter name 'p' is too short for the scope of its usage;;(varnamelen)
pkg/highlight/unicode.go;;58;;21;;parameter name 'b' is too short for the scope of its usage;;(varnamelen)
pkg/highlight/parser.go;;255;;42;;parameter name 'd' is too short for the scope of its usage;;(varnamelen)
internal/info/infobuffer.go;;153;;5;;variable name 'h' is too short for the scope of its usage;;(varnamelen)
internal/info/history.go;;126;;2;;variable name 'c' is too short for the scope of its usage;;(varnamelen)
internal/info/infobuffer.go;;43;;2;;variable name 'ib' is too short for the scope of its usage;;(varnamelen)
internal/display/softwrap.go;;250;;3;;variable name 'rc' is too short for the scope of its usage;;(varnamelen)
internal/display/infowindow.go;;277;;5;;variable name 'c' is too short for the scope of its usage;;(varnamelen)
internal/display/bufwindow.go;;35;;2;;variable name 'w' is too short for the scope of its usage;;(varnamelen)
internal/display/bufwindow.go;;366;;2;;variable name 'b' is too short for the scope of its usage;;(varnamelen)
internal/display/statusline.go;;105;;2;;variable name 'y' is too short for the scope of its usage;;(varnamelen)
internal/display/infowindow.go;;43;;2;;variable name 'iw' is too short for the scope of its usage;;(varnamelen)
